"","X1"
"48217",709
"48218",715
"48219",714
"48220",706
"48221",711
"48222",710
"48223",705
"48224",705
"48225",712
"48226",709
"48227",712
"48228",707
"48229",712
"48230",704
"48231",699
"48232",714
"48233",707
"48234",703
"48235",701
"48236",710
"48237",709
"48238",703
"48239",707
"48240",712
"48241",710
"48242",707
"48243",717
"48244",715
"48245",706
"48246",706
"48247",713
"48248",705
"48249",700
"48250",711
"48251",706
"48252",705
"48253",702
"48254",712
"48255",713
"48256",706
"48257",706
"48258",717
"48259",707
"48260",707
"48261",713
"48262",715
"48263",710
"48264",708
"48265",723
"48266",713
"48267",707
"48268",707
"48269",723
"48270",710
"48271",702
"48272",705
"48273",713
"48274",710
"48275",702
"48276",708
"48277",711
"48278",706
"48279",705
"48280",714
"48281",713
"48282",711
"48283",712
"48284",731
"48285",719
"48286",714
"48287",712
"48288",719
"48289",716
"48290",713
"48291",716
"48292",721
"48293",721
"48294",713
"48295",719
"48296",719
"48297",715
"48298",709
"48299",716
"48300",718
"48301",712
"48302",714
"48303",720
"48304",721
"48305",716
"48306",714
"48307",716
"48308",704
"48309",701
"48310",693
"48311",686
"48312",680
"48313",690
"48314",696
"48315",698
"48316",701
"48317",709
"48318",724
"48319",726
"48320",721
"48321",721
"48322",728
"48323",730
"48324",724
"48325",727
"48326",734
"48327",738
"48328",728
"48329",728
"48330",736
"48331",736
"48332",729
"48333",731
"48334",733
"48335",726
"48336",719
"48337",725
"48338",726
"48339",722
"48340",718
"48341",721
"48342",726
"48343",718
"48344",721
"48345",729
"48346",725
"48347",717
"48348",725
"48349",729
"48350",722
"48351",718
"48352",728
"48353",724
"48354",728
"48355",720
"48356",730
"48357",732
"48358",725
"48359",722
"48360",730
"48361",728
"48362",720
"48363",724
"48364",732
"48365",730
"48366",719
"48367",720
"48368",726
"48369",721
"48370",714
"48371",721
"48372",728
"48373",725
"48374",722
"48375",730
"48376",727
"48377",722
"48378",716
"48379",726
"48380",724
"48381",714
"48382",716
"48383",729
"48384",727
"48385",721
"48386",720
"48387",734
"48388",732
"48389",722
"48390",722
"48391",727
"48392",723
"48393",714
"48394",716
"48395",724
"48396",719
"48397",715
"48398",720
"48399",729
"48400",723
"48401",723
"48402",729
"48403",722
"48404",718
"48405",716
"48406",719
"48407",721
"48408",717
"48409",717
"48410",724
"48411",729
"48412",724
"48413",732
"48414",736
"48415",737
"48416",730
"48417",734
"48418",728
"48419",717
"48420",715
"48421",710
"48422",700
"48423",699
"48424",707
"48425",705
"48426",708
"48427",713
"48428",727
"48429",720
"48430",718
"48431",728
"48432",729
"48433",724
"48434",727
"48435",740
"48436",737
"48437",731
"48438",741
"48439",744
"48440",732
"48441",735
"48442",745
"48443",739
"48444",729
"48445",734
"48446",741
"48447",736
"48448",729
"48449",736
"48450",734
"48451",729
"48452",726
"48453",734
"48454",727
"48455",719
"48456",721
"48457",728
"48458",722
"48459",717
"48460",726
"48461",724
"48462",718
"48463",726
"48464",737
"48465",734
"48466",738
"48467",738
"48468",746
"48469",746
"48470",738
"48471",738
"48472",738
"48473",732
"48474",726
"48475",734
"48476",735
"48477",726
"48478",726
"48479",734
"48480",732
"48481",727
"48482",736
"48483",732
"48484",737
"48485",735
"48486",740
"48487",745
"48488",744
"48489",742
"48490",740
"48491",740
"48492",728
"48493",730
"48494",729
"48495",722
"48496",719
"48497",732
"48498",728
"48499",721
"48500",720
"48501",725
"48502",721
"48503",717
"48504",720
"48505",725
"48506",723
"48507",721
"48508",727
"48509",732
"48510",729
"48511",724
"48512",732
"48513",734
"48514",734
"48515",728
"48516",732
"48517",736
"48518",730
"48519",726
"48520",731
"48521",733
"48522",726
"48523",725
"48524",727
"48525",728
"48526",722
"48527",718
"48528",725
"48529",721
"48530",718
"48531",721
"48532",721
"48533",721
"48534",719
"48535",722
"48536",726
"48537",718
"48538",721
"48539",721
"48540",720
"48541",725
"48542",715
"48543",727
"48544",730
"48545",727
"48546",731
"48547",739
"48548",742
"48549",734
"48550",749
"48551",747
"48552",735
"48553",730
"48554",736
"48555",737
"48556",741
"48557",737
"48558",748
"48559",742
"48560",737
"48561",741
"48562",752
"48563",734
"48564",733
"48565",740
"48566",734
"48567",730
"48568",727
"48569",733
"48570",737
"48571",729
"48572",730
"48573",737
"48574",734
"48575",730
"48576",734
"48577",736
"48578",732
"48579",728
"48580",725
"48581",723
"48582",712
"48583",711
"48584",706
"48585",705
"48586",700
"48587",700
"48588",707
"48589",724
"48590",725
"48591",729
"48592",732
"48593",742
"48594",745
"48595",738
"48596",748
"48597",745
"48598",741
"48599",744
"48600",750
"48601",743
"48602",737
"48603",743
"48604",743
"48605",737
"48606",734
"48607",739
"48608",740
"48609",732
"48610",731
"48611",739
"48612",736
"48613",730
"48614",730
"48615",736
"48616",737
"48617",727
"48618",735
"48619",739
"48620",731
"48621",730
"48622",737
"48623",738
"48624",731
"48625",731
"48626",742
"48627",738
"48628",732
"48629",738
"48630",741
"48631",734
"48632",731
"48633",739
"48634",737
"48635",734
"48636",727
"48637",740
"48638",738
"48639",738
"48640",734
"48641",739
"48642",740
"48643",733
"48644",729
"48645",736
"48646",735
"48647",727
"48648",724
"48649",729
"48650",729
"48651",725
"48652",722
"48653",727
"48654",722
"48655",719
"48656",721
"48657",732
"48658",724
"48659",722
"48660",723
"48661",730
"48662",721
"48663",716
"48664",714
"48665",719
"48666",713
"48667",711
"48668",707
"48669",712
"48670",710
"48671",704
"48672",714
"48673",718
"48674",725
"48675",722
"48676",733
"48677",741
"48678",740
"48679",736
"48680",746
"48681",751
"48682",747
"48683",741
"48684",744
"48685",745
"48686",742
"48687",739
"48688",743
"48689",745
"48690",742
"48691",733
"48692",740
"48693",739
"48694",731
"48695",729
"48696",738
"48697",734
"48698",730
"48699",726
"48700",733
"48701",733
"48702",728
"48703",724
"48704",729
"48705",731
"48706",725
"48707",725
"48708",731
"48709",733
"48710",728
"48711",725
"48712",731
"48713",730
"48714",721
"48715",719
"48716",727
"48717",730
"48718",723
"48719",721
"48720",726
"48721",726
"48722",725
"48723",721
"48724",725
"48725",728
"48726",727
"48727",722
"48728",726
"48729",730
"48730",726
"48731",723
"48732",727
"48733",730
"48734",734
"48735",727
"48736",730
"48737",735
"48738",732
"48739",724
"48740",726
"48741",727
"48742",721
"48743",717
"48744",725
"48745",722
"48746",718
"48747",716
"48748",723
"48749",722
"48750",720
"48751",721
"48752",728
"48753",731
"48754",723
"48755",726
"48756",730
"48757",733
"48758",735
"48759",729
"48760",737
"48761",739
"48762",734
"48763",732
"48764",740
"48765",736
"48766",731
"48767",733
"48768",740
"48769",734
"48770",720
"48771",726
"48772",717
"48773",710
"48774",711
"48775",712
"48776",709
"48777",709
"48778",717
"48779",718
"48780",713
"48781",714
"48782",722
"48783",721
"48784",716
"48785",715
"48786",722
"48787",730
"48788",740
"48789",743
"48790",741
"48791",737
"48792",741
"48793",744
"48794",749
"48795",746
"48796",753
"48797",753
"48798",751
"48799",750
"48800",753
"48801",760
"48802",754
"48803",749
"48804",758
"48805",757
"48806",745
"48807",736
"48808",738
"48809",731
"48810",723
"48811",719
"48812",720
"48813",715
"48814",708
"48815",703
"48816",713
"48817",705
"48818",704
"48819",695
"48820",705
"48821",706
"48822",708
"48823",704
"48824",710
"48825",704
"48826",705
"48827",697
"48828",705
"48829",704
"48830",704
"48831",704
"48832",710
"48833",713
"48834",722
"48835",724
"48836",731
"48837",727
"48838",728
"48839",737
"48840",739
"48841",723
"48842",732
"48843",739
"48844",729
"48845",726
"48846",733
"48847",729
"48848",722
"48849",727
"48850",730
"48851",728
"48852",728
"48853",737
"48854",738
"48855",737
"48856",735
"48857",742
"48858",737
"48859",725
"48860",725
"48861",722
"48862",714
"48863",717
"48864",717
"48865",713
"48866",711
"48867",720
"48868",716
"48869",711
"48870",712
"48871",715
"48872",710
"48873",707
"48874",709
"48875",707
"48876",701
"48877",699
"48878",714
"48879",710
"48880",712
"48881",718
"48882",737
"48883",736
"48884",745
"48885",742
"48886",757
"48887",755
"48888",748
"48889",752
"48890",752
"48891",742
"48892",742
"48893",746
"48894",746
"48895",741
"48896",735
"48897",740
"48898",740
"48899",731
"48900",727
"48901",733
"48902",727
"48903",723
"48904",722
"48905",731
"48906",730
"48907",723
"48908",722
"48909",732
"48910",726
"48911",728
"48912",731
"48913",736
"48914",728
"48915",720
"48916",721
"48917",729
"48918",721
"48919",718
"48920",719
"48921",728
"48922",722
"48923",717
"48924",720
"48925",719
"48926",714
"48927",713
"48928",718
"48929",723
"48930",718
"48931",713
"48932",723
"48933",726
"48934",726
"48935",724
"48936",729
"48937",728
"48938",729
"48939",728
"48940",733
"48941",733
"48942",731
"48943",727
"48944",732
"48945",730
"48946",728
"48947",727
"48948",733
"48949",731
"48950",732
"48951",726
"48952",732
"48953",737
"48954",727
"48955",725
"48956",730
"48957",734
"48958",729
"48959",726
"48960",729
"48961",726
"48962",722
"48963",717
"48964",727
"48965",724
"48966",721
"48967",715
"48968",725
"48969",725
"48970",727
"48971",724
"48972",733
"48973",731
"48974",732
"48975",728
"48976",733
"48977",737
"48978",730
"48979",728
"48980",738
"48981",729
"48982",725
"48983",728
"48984",736
"48985",729
"48986",729
"48987",734
"48988",738
"48989",736
"48990",730
"48991",745
"48992",739
"48993",735
"48994",731
"48995",738
"48996",740
"48997",729
"48998",731
"48999",734
"49000",739
"49001",732
"49002",732
"49003",737
"49004",731
"49005",729
"49006",732
"49007",732
"49008",723
"49009",720
"49010",730
"49011",723
"49012",723
"49013",721
"49014",729
"49015",730
"49016",723
"49017",721
"49018",727
"49019",724
"49020",723
"49021",720
"49022",727
"49023",726
"49024",720
"49025",719
"49026",729
"49027",726
"49028",721
"49029",721
"49030",728
"49031",722
"49032",724
"49033",722
"49034",732
"49035",728
"49036",721
"49037",727
"49038",732
"49039",729
"49040",723
"49041",726
"49042",731
"49043",734
"49044",725
"49045",728
"49046",733
"49047",728
"49048",729
"49049",728
"49050",742
"49051",736
"49052",729
"49053",730
"49054",732
"49055",734
"49056",727
"49057",728
"49058",737
"49059",736
"49060",733
"49061",730
"49062",735
"49063",727
"49064",726
"49065",723
"49066",729
"49067",727
"49068",722
"49069",724
"49070",733
"49071",730
"49072",725
"49073",725
"49074",734
"49075",730
"49076",728
"49077",727
"49078",738
"49079",731
"49080",729
"49081",730
"49082",737
"49083",731
"49084",729
"49085",733
"49086",735
"49087",728
"49088",727
"49089",731
"49090",731
"49091",729
"49092",728
"49093",729
"49094",735
"49095",732
"49096",731
"49097",731
"49098",737
"49099",731
"49100",728
"49101",731
"49102",731
"49103",724
"49104",721
"49105",723
"49106",717
"49107",714
"49108",711
"49109",710
"49110",711
"49111",704
"49112",707
"49113",714
"49114",711
"49115",706
"49116",348
"49117",366
"49118",722
"49119",720
"49120",722
"49121",719
"49122",713
"49123",708
"49124",704
"49125",699
"49126",694
"49127",694
"49128",696
"49129",700
"49130",706
"49131",705
"49132",717
"49133",717
"49134",712
"49135",715
"49136",722
"49137",723
"49138",725
"49139",730
"49140",738
"49141",737
"49142",731
"49143",743
"49144",748
"49145",743
"49146",733
"49147",735
"49148",733
"49149",723
"49150",721
"49151",722
"49152",718
"49153",712
"49154",716
"49155",710
"49156",706
"49157",714
"49158",717
"49159",723
"49160",720
"49161",731
"49162",742
"49163",738
"49164",738
"49165",750
"49166",752
"49167",741
"49168",743
"49169",747
"49170",742
"49171",743
"49172",735
"49173",744
"49174",739
"49175",734
"49176",734
"49177",742
"49178",731
"49179",730
"49180",726
"49181",733
"49182",731
"49183",718
"49184",713
"49185",716
"49186",710
"49187",703
"49188",699
"49189",703
"49190",704
"49191",699
"49192",706
"49193",718
"49194",723
"49195",720
"49196",728
"49197",733
"49198",732
"49199",734
"49200",743
"49201",740
"49202",735
"49203",734
"49204",745
"49205",736
"49206",729
"49207",736
"49208",736
"49209",730
"49210",726
"49211",736
"49212",727
"49213",724
"49214",729
"49215",729
"49216",724
"49217",721
"49218",727
"49219",729
"49220",724
"49221",727
"49222",729
"49223",731
"49224",724
"49225",724
"49226",728
"49227",726
"49228",722
"49229",719
"49230",726
"49231",725
"49232",724
"49233",718
"49234",725
"49235",724
"49236",719
"49237",716
"49238",723
"49239",723
"49240",719
"49241",714
"49242",717
"49243",721
"49244",716
"49245",714
"49246",721
"49247",723
"49248",718
"49249",717
"49250",718
"49251",721
"49252",715
"49253",716
"49254",720
"49255",719
"49256",717
"49257",713
"49258",723
"49259",721
"49260",718
"49261",715
"49262",720
"49263",720
"49264",713
"49265",708
"49266",716
"49267",714
"49268",715
"49269",715
"49270",718
"49271",717
"49272",715
"49273",710
"49274",716
"49275",716
"49276",711
"49277",711
"49278",716
"49279",713
"49280",716
"49281",712
"49282",719
"49283",724
"49284",726
"49285",723
"49286",729
"49287",733
"49288",727
"49289",724
"49290",726
"49291",727
"49292",722
"49293",719
"49294",722
"49295",717
"49296",717
"49297",714
"49298",723
"49299",720
"49300",719
"49301",719
"49302",728
"49303",726
"49304",726
"49305",722
"49306",724
"49307",728
"49308",729
"49309",730
"49310",730
"49311",734
"49312",729
"49313",729
"49314",725
"49315",729
"49316",732
"49317",732
"49318",724
"49319",731
"49320",735
"49321",733
"49322",726
"49323",727
"49324",728
"49325",726
"49326",718
"49327",719
"49328",720
"49329",719
"49330",711
"49331",717
"49332",721
"49333",718
"49334",717
"49335",715
"49336",720
"49337",721
"49338",724
"49339",720
"49340",721
"49341",723
"49342",723
"49343",715
"49344",714
"49345",720
"49346",721
"49347",714
"49348",718
"49349",719
"49350",736
"49351",724
"49352",721
"49353",722
"49354",730
"49355",730
"49356",725
"49357",719
"49358",724
"49359",727
"49360",721
"49361",719
"49362",716
"49363",719
"49364",721
"49365",713
"49366",709
"49367",713
"49368",717
"49369",712
"49370",708
"49371",713
"49372",718
"49373",718
"49374",716
"49375",715
"49376",717
"49377",719
"49378",723
"49379",718
"49380",720
"49381",722
"49382",720
"49383",719
"49384",721
"49385",718
"49386",716
"49387",709
"49388",708
"49389",708
"49390",705
"49391",702
"49392",695
"49393",702
"49394",702
"49395",706
"49396",702
"49397",707
"49398",715
"49399",712
"49400",713
"49401",716
"49402",721
"49403",718
"49404",719
"49405",724
"49406",724
"49407",725
"49408",720
"49409",721
"49410",724
"49411",723
"49412",718
"49413",725
"49414",725
"49415",721
"49416",718
"49417",719
"49418",723
"49419",722
"49420",716
"49421",718
"49422",724
"49423",722
"49424",719
"49425",725
"49426",726
"49427",729
"49428",724
"49429",731
"49430",730
"49431",721
"49432",721
"49433",717
"49434",712
"49435",706
"49436",703
"49437",701
"49438",697
"49439",694
"49440",699
"49441",704
"49442",701
"49443",709
"49444",716
"49445",722
"49446",721
"49447",733
"49448",734
"49449",732
"49450",731
"49451",739
"49452",738
"49453",729
"49454",734
"49455",736
"49456",730
"49457",731
"49458",737
"49459",734
"49460",729
"49461",736
"49462",733
"49463",731
"49464",729
"49465",736
"49466",730
"49467",728
"49468",728
"49469",735
"49470",729
"49471",724
"49472",728
"49473",730
"49474",726
"49475",724
"49476",729
"49477",732
"49478",727
"49479",722
"49480",726
"49481",728
"49482",723
"49483",724
"49484",728
"49485",730
"49486",729
"49487",730
"49488",728
"49489",723
"49490",718
"49491",716
"49492",717
"49493",711
"49494",708
"49495",710
"49496",713
"49497",712
"49498",713
"49499",729
"49500",728
"49501",726
"49502",731
"49503",740
"49504",740
"49505",738
"49506",740
"49507",749
"49508",747
"49509",742
"49510",746
"49511",747
"49512",745
"49513",738
"49514",742
"49515",745
"49516",745
"49517",740
"49518",740
"49519",745
"49520",743
"49521",740
"49522",738
"49523",745
"49524",738
"49525",724
"49526",725
"49527",725
"49528",720
"49529",723
"49530",721
"49531",730
"49532",730
"49533",730
"49534",731
"49535",743
"49536",748
"49537",737
"49538",741
"49539",748
"49540",743
"49541",738
"49542",736
"49543",742
"49544",740
"49545",737
"49546",732
"49547",736
"49548",735
"49549",732
"49550",728
"49551",734
"49552",743
"49553",738
"49554",733
"49555",738
"49556",740
"49557",735
"49558",731
"49559",731
"49560",735
"49561",730
"49562",726
"49563",721
"49564",716
"49565",712
"49566",708
"49567",705
"49568",705
"49569",698
"49570",698
"49571",699
"49572",713
"49573",720
"49574",724
"49575",727
"49576",740
"49577",748
"49578",746
"49579",744
"49580",749
"49581",750
"49582",749
"49583",743
"49584",744
"49585",744
"49586",744
"49587",736
"49588",741
"49589",744
"49590",743
"49591",738
"49592",743
"49593",740
"49594",740
"49595",740
"49596",732
"49597",738
"49598",743
"49599",732
"49600",734
"49601",736
"49602",739
"49603",737
"49604",732
"49605",738
"49606",738
"49607",744
"49608",738
"49609",735
"49610",735
"49611",737
"49612",730
"49613",725
"49614",733
"49615",730
"49616",726
"49617",723
"49618",725
"49619",731
"49620",727
"49621",725
"49622",727
"49623",730
"49624",721
"49625",718
"49626",719
"49627",723
"49628",723
"49629",720
"49630",720
"49631",725
"49632",728
"49633",721
"49634",717
"49635",720
"49636",729
"49637",726
"49638",723
"49639",720
"49640",730
"49641",731
"49642",730
"49643",719
"49644",725
"49645",728
"49646",729
"49647",730
"49648",725
"49649",725
"49650",730
"49651",728
"49652",727
"49653",726
"49654",730
"49655",727
"49656",722
"49657",718
"49658",728
"49659",729
"49660",723
"49661",720
"49662",727
"49663",727
"49664",729
"49665",727
"49666",730
"49667",738
"49668",738
"49669",735
"49670",730
"49671",738
"49672",730
"49673",729
"49674",727
"49675",727
"49676",729
"49677",733
"49678",725
"49679",726
"49680",734
"49681",731
"49682",730
"49683",731
"49684",732
"49685",730
"49686",731
"49687",728
"49688",730
"49689",731
"49690",736
"49691",730
"49692",728
"49693",743
"49694",733
"49695",723
"49696",724
"49697",728
"49698",723
"49699",728
"49700",727
"49701",729
"49702",736
"49703",736
"49704",729
"49705",734
"49706",741
"49707",735
"49708",730
"49709",729
"49710",732
"49711",737
"49712",727
"49713",729
"49714",733
"49715",732
"49716",733
"49717",733
"49718",745
"49719",743
"49720",741
"49721",740
"49722",749
"49723",754
"49724",746
"49725",741
"49726",744
"49727",742
"49728",738
"49729",732
"49730",732
"49731",729
"49732",726
"49733",722
"49734",722
"49735",726
"49736",728
"49737",729
"49738",726
"49739",736
"49740",735
"49741",743
"49742",736
"49743",737
"49744",734
"49745",729
"49746",726
"49747",723
"49748",728
"49749",723
"49750",721
"49751",715
"49752",721
"49753",723
"49754",722
"49755",717
"49756",721
"49757",723
"49758",731
"49759",732
"49760",735
"49761",739
"49762",743
"49763",734
"49764",738
"49765",740
"49766",738
"49767",735
"49768",734
"49769",736
"49770",731
"49771",729
"49772",726
"49773",728
"49774",730
"49775",727
"49776",727
"49777",725
"49778",726
"49779",728
"49780",725
"49781",723
"49782",727
"49783",726
"49784",731
"49785",725
"49786",719
"49787",708
"49788",691
"49789",684
"49790",687
"49791",691
"49792",692
"49793",691
"49794",691
"49795",685
"49796",689
"49797",693
"49798",699
"49799",706
"49800",708
"49801",719
"49802",735
"49803",738
"49804",736
"49805",740
"49806",749
"49807",750
"49808",746
"49809",757
"49810",762
"49811",753
"49812",754
"49813",755
"49814",754
"49815",745
"49816",749
"49817",758
"49818",754
"49819",749
"49820",748
"49821",752
"49822",752
"49823",748
"49824",748
"49825",754
"49826",760
"49827",748
"49828",754
"49829",759
"49830",756
"49831",750
"49832",753
"49833",761
"49834",756
"49835",751
"49836",752
"49837",753
"49838",753
"49839",744
"49840",751
"49841",754
"49842",743
"49843",742
"49844",748
"49845",747
"49846",744
"49847",744
"49848",750
"49849",748
"49850",742
"49851",743
"49852",746
"49853",748
"49854",741
"49855",750
"49856",749
"49857",747
"49858",742
"49859",746
"49860",752
"49861",738
"49862",738
"49863",740
"49864",744
"49865",747
"49866",738
"49867",740
"49868",742
"49869",741
"49870",733
"49871",737
"49872",746
"49873",736
"49874",733
"49875",738
"49876",740
"49877",740
"49878",732
"49879",737
"49880",748
"49881",751
"49882",747
"49883",751
"49884",759
"49885",753
"49886",749
"49887",748
"49888",747
"49889",741
"49890",744
"49891",751
"49892",749
"49893",738
"49894",736
"49895",739
"49896",736
"49897",736
"49898",731
"49899",734
"49900",728
"49901",721
"49902",720
"49903",725
"49904",725
"49905",721
"49906",724
"49907",741
"49908",741
"49909",740
"49910",744
"49911",757
"49912",758
"49913",757
"49914",758
"49915",756
"49916",750
"49917",744
"49918",750
"49919",747
"49920",746
"49921",741
"49922",746
"49923",748
"49924",740
"49925",743
"49926",746
"49927",745
"49928",743
"49929",746
"49930",744
"49931",750
"49932",742
"49933",749
"49934",751
"49935",747
"49936",747
"49937",752
"49938",755
"49939",747
"49940",748
"49941",755
"49942",748
"49943",747
"49944",751
"49945",760
"49946",751
"49947",746
"49948",747
"49949",745
"49950",734
"49951",734
"49952",728
"49953",720
"49954",721
"49955",726
"49956",730
"49957",727
"49958",738
"49959",747
"49960",745
"49961",745
"49962",757
"49963",762
"49964",757
"49965",753
"49966",761
"49967",764
"49968",763
"49969",760
"49970",764
"49971",774
"49972",763
"49973",760
"49974",768
"49975",767
"49976",761
"49977",756
"49978",768
"49979",766
"49980",754
"49981",760
"49982",764
"49983",759
"49984",750
"49985",753
"49986",749
"49987",733
"49988",734
"49989",737
"49990",731
"49991",735
"49992",742
"49993",746
"49994",745
"49995",744
"49996",743
"49997",734
"49998",732
"49999",732
"50000",727
"50001",726
"50002",734
"50003",738
"50004",738
"50005",743
"50006",756
"50007",754
"50008",748
"50009",758
"50010",765
"50011",761
"50012",753
"50013",754
"50014",758
"50015",751
"50016",751
"50017",758
"50018",756
"50019",749
"50020",747
"50021",758
"50022",760
"50023",755
"50024",757
"50025",767
"50026",769
"50027",765
"50028",764
"50029",766
"50030",769
"50031",756
"50032",760
"50033",764
"50034",759
"50035",751
"50036",754
"50037",757
"50038",754
"50039",752
"50040",750
"50041",757
"50042",753
"50043",746
"50044",747
"50045",751
"50046",744
"50047",743
"50048",756
"50049",752
"50050",750
"50051",753
"50052",761
"50053",759
"50054",755
"50055",761
"50056",766
"50057",760
"50058",757
"50059",762
"50060",766
"50061",754
"50062",753
"50063",758
"50064",758
"50065",752
"50066",749
"50067",758
"50068",755
"50069",748
"50070",748
"50071",756
"50072",758
"50073",750
"50074",749
"50075",758
"50076",757
"50077",753
"50078",751
"50079",754
"50080",752
"50081",746
"50082",745
"50083",754
"50084",751
"50085",746
"50086",742
"50087",750
"50088",743
"50089",740
"50090",737
"50091",744
"50092",750
"50093",743
"50094",738
"50095",749
"50096",750
"50097",749
"50098",750
"50099",756
"50100",755
"50101",749
"50102",744
"50103",757
"50104",751
"50105",744
"50106",751
"50107",754
"50108",752
"50109",752
"50110",763
"50111",758
"50112",754
"50113",753
"50114",758
"50115",750
"50116",748
"50117",741
"50118",747
"50119",741
"50120",735
"50121",735
"50122",745
"50123",740
"50124",742
"50125",740
"50126",753
"50127",743
"50128",743
"50129",748
"50130",758
"50131",745
"50132",745
"50133",756
"50134",752
"50135",750
"50136",748
"50137",753
"50138",753
"50139",745
"50140",748
"50141",755
"50142",752
"50143",747
"50144",752
"50145",751
"50146",747
"50147",743
"50148",748
"50149",751
"50150",753
"50151",752
"50152",756
"50153",754
"50154",749
"50155",751
"50156",753
"50157",752
"50158",749
"50159",746
"50160",756
"50161",745
"50162",742
"50163",740
"50164",747
"50165",743
"50166",742
"50167",747
"50168",754
"50169",751
"50170",745
"50171",750
"50172",753
"50173",747
"50174",745
"50175",750
"50176",753
"50177",749
"50178",746
"50179",746
"50180",740
"50181",727
"50182",728
"50183",719
"50184",716
"50185",714
"50186",714
"50187",711
"50188",708
"50189",714
"50190",716
"50191",720
"50192",721
"50193",725
"50194",727
"50195",724
"50196",731
"50197",729
"50198",727
"50199",723
"50200",726
"50201",720
"50202",720
"50203",719
"50204",713
"50205",715
"50206",720
"50207",736
"50208",748
"50209",746
"50210",756
"50211",770
"50212",767
"50213",757
"50214",761
"50215",766
"50216",766
"50217",756
"50218",756
"50219",764
"50220",766
"50221",762
"50222",753
"50223",750
"50224",747
"50225",741
"50226",744
"50227",749
"50228",748
"50229",745
"50230",754
"50231",758
"50232",753
"50233",754
"50234",763
"50235",763
"50236",759
"50237",759
"50238",769
"50239",762
"50240",755
"50241",758
"50242",750
"50243",742
"50244",742
"50245",744
"50246",742
"50247",735
"50248",738
"50249",743
"50250",737
"50251",737
"50252",749
"50253",747
"50254",741
"50255",742
"50256",752
"50257",749
"50258",742
"50259",750
"50260",753
"50261",752
"50262",743
"50263",755
"50264",755
"50265",748
"50266",746
"50267",752
"50268",755
"50269",748
"50270",746
"50271",752
"50272",745
"50273",744
"50274",745
"50275",752
"50276",747
"50277",740
"50278",744
"50279",743
"50280",741
"50281",736
"50282",741
"50283",744
"50284",739
"50285",738
"50286",740
"50287",740
"50288",731
"50289",732
"50290",739
"50291",736
"50292",734
"50293",735
"50294",743
"50295",742
"50296",741
"50297",748
"50298",753
"50299",754
"50300",748
"50301",761
"50302",759
"50303",760
"50304",752
"50305",754
"50306",758
"50307",753
"50308",749
"50309",751
"50310",748
"50311",740
"50312",740
"50313",745
"50314",740
"50315",743
"50316",741
"50317",745
"50318",747
"50319",744
"50320",744
"50321",752
"50322",750
"50323",748
"50324",752
"50325",755
"50326",753
"50327",752
"50328",750
"50329",754
"50330",747
"50331",746
"50332",752
"50333",753
"50334",748
"50335",744
"50336",749
"50337",748
"50338",744
"50339",738
"50340",742
"50341",748
"50342",743
"50343",738
"50344",744
"50345",748
"50346",746
"50347",746
"50348",754
"50349",758
"50350",761
"50351",756
"50352",764
"50353",759
"50354",761
"50355",757
"50356",757
"50357",763
"50358",748
"50359",754
"50360",755
"50361",749
"50362",743
"50363",745
"50364",746
"50365",738
"50366",736
"50367",738
"50368",740
"50369",739
"50370",733
"50371",742
"50372",742
"50373",740
"50374",737
"50375",738
"50376",745
"50377",743
"50378",739
"50379",742
"50380",745
"50381",749
"50382",740
"50383",746
"50384",750
"50385",742
"50386",738
"50387",744
"50388",744
"50389",744
"50390",741
"50391",746
"50392",751
"50393",747
"50394",742
"50395",749
"50396",748
"50397",740
"50398",742
"50399",747
"50400",745
"50401",740
"50402",744
"50403",748
"50404",750
"50405",744
"50406",746
"50407",748
"50408",743
"50409",737
"50410",740
"50411",742
"50412",741
"50413",736
"50414",741
"50415",743
"50416",736
"50417",735
"50418",740
"50419",744
"50420",746
"50421",744
"50422",747
"50423",755
"50424",759
"50425",749
"50426",754
"50427",759
"50428",762
"50429",758
"50430",762
"50431",766
"50432",760
"50433",752
"50434",761
"50435",762
"50436",754
"50437",751
"50438",757
"50439",754
"50440",746
"50441",747
"50442",750
"50443",750
"50444",745
"50445",747
"50446",751
"50447",752
"50448",745
"50449",750
"50450",748
"50451",751
"50452",745
"50453",751
"50454",753
"50455",753
"50456",751
"50457",758
"50458",760
"50459",756
"50460",753
"50461",754
"50462",755
"50463",751
"50464",747
"50465",755
"50466",748
"50467",744
"50468",751
"50469",750
"50470",748
"50471",743
"50472",746
"50473",744
"50474",735
"50475",734
"50476",741
"50477",737
"50478",731
"50479",732
"50480",726
"50481",720
"50482",713
"50483",716
"50484",716
"50485",707
"50486",710
"50487",713
"50488",707
"50489",713
"50490",718
"50491",715
"50492",715
"50493",725
"50494",725
"50495",718
"50496",732
"50497",736
"50498",733
"50499",729
"50500",740
"50501",734
"50502",733
"50503",734
"50504",747
"50505",743
"50506",739
"50507",743
"50508",747
"50509",737
"50510",738
"50511",739
"50512",730
"50513",722
"50514",716
"50515",723
"50516",723
"50517",720
"50518",724
"50519",717
"50520",715
"50521",714
"50522",721
"50523",722
"50524",714
"50525",718
"50526",725
"50527",726
"50528",723
"50529",738
"50530",741
"50531",745
"50532",741
"50533",746
"50534",752
"50535",749
"50536",748
"50537",755
"50538",751
"50539",750
"50540",744
"50541",751
"50542",743
"50543",739
"50544",744
"50545",740
"50546",735
"50547",739
"50548",746
